#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,,
##Generic Shit?##
ARCHBISHOP;Archbishop;Archbishop;Archbishop;;Archbishop;;;;;;;;;x,,,,
emperor;Emperor;Emperor;Emperor;;Emperor;;;;;;;;;x,,,,
king;King;King;King;;King;;;;;;;;;x,,,,
duke;Duke;Duke;Duke;;Duke;;;;;;;;;x,,,,
count;Lord;Lord;Lord;;Lord;;;;;;;;;x,,,,
baron;Baron;Baron;Baron;;Baron;;;;;;;;;x,,,,
emperor_female;Empress;Empress;Empress;;Empress;;;;;;;;;x,,,,
king_female;Queen;Queen;Queen;;Queen;;;;;;;;;x,,,,
duke_female;Duchess;Duchess;Duchess;;Duchess;;;;;;;;;x,,,,
count_female;Lady;Lady;Lady;;Lady;;;;;;;;;x,,,,
baron_female;Baroness;Baronne;Baroness;;Baronesa;;;;;;;;;x,,,,
city_baron;Magistrate;Magistrate;Magistrate;;Magistrate;;;;;;;;;x,,,,
city_count;Grand Magistrate;Grand Magistrate;Grand Magistrate;;Grand Magistrate;;;;;;;;;x,,,,
city_duke;Governor;Governor;Governor;;Governor;;;;;;;;;x,,,,
city_king;Regent Lord;Regent Lord;Regent Lord;;Regent Lord;;;;;;;;;x,,,,
city_emperor;Sovereign;Sovereign;Sovereign;;Sovereign;;;;;;;;;x,,,,
city_female_king;Regent Lady;Regent Lady;Regent Lady;;Regent Lady;;;;;;;;;x,,,,

##Amani##
baron_amani;Headhunter;Headhunter;Headhunter;;Headhunter;;;;;;;;;x,,,,
count_amani;Elder;Elder;Elder;;Elder;;;;;;;;;x,,,,
duke_amani;Chieftain;Chieftain;Chieftain;;Chieftain;;;;;;;;;x,,,,
king_amani;War Master;War Master;War Master;;War Master;;;;;;;;;x,,,,
emperor_amani;Warlord;Warlord;Warlord;;Warlord;;;;;;;;;x,,,,
duke_female_amani;Cheiftainess;Cheiftainess;Cheiftainess;;Cheiftainess;;;;;;;;;x,,,,
king_female_amani;War Mistress;War Mistress;War Mistress;;War Mistress;;;;;;;;;x,,,,

##Witherbark##
baron_witherbark;Headhunter;Headhunter;Headhunter;;Headhunter;;;;;;;;;x,,,,
count_witherbark;Elder;Elder;Elder;;Elder;;;;;;;;;x,,,,
duke_witherbark;Chieftain;Chieftain;Chieftain;;Chieftain;;;;;;;;;x,,,,
king_witherbark;War Master;War Master;War Master;;War Master;;;;;;;;;x,,,,
emperor_witherbark;Warlord;Warlord;Warlord;;Warlord;;;;;;;;;x,,,,
duke_female_witherbark;Cheiftainess;Cheiftainess;Cheiftainess;;Cheiftainess;;;;;;;;;x,,,,
king_female_witherbark;War Mistress;War Mistress;War Mistress;;War Mistress;;;;;;;;;x,,,,

##Vilebranch##
baron_vilebranch;Hexhunter;Hexhunter;Hexhunter;;Hexhunter;;;;;;;;;x,,,,
count_vilebranch;Elder;Elder;Elder;;Elder;;;;;;;;;x,,,,
duke_vilebranch;Chieftain;Chieftain;Chieftain;;Chieftain;;;;;;;;;x,,,,
king_vilebranch;Vile Master;Vile Master;Vile Master;;Vile Master;;;;;;;;;x,,,,
emperor_vilebranch;Warlord;Warlord;Warlord;;Warlord;;;;;;;;;x,,,,
duke_female_vilebranch;Cheiftainess;Cheiftainess;Cheiftainess;;Cheiftainess;;;;;;;;;x,,,,
